"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"9956";"279";"384"
"9957";"305";"398"
"9958";"184";"239"
"9959";"672";"919"
"9960";"410";"582"
"9961";"393";"554"
"9962";"707";"947"
"9963";"281";"419"
"9964";"764";"1053"
"9965";"267";"366"
"9966";"278";"381"
"9967";"390";"531"
"9968";"0";"0"
"9969";"28";"38"
"9970";"223";"305"
"9971";"273";"375"
"9972";"276";"380"
"9973";"299";"412"
"9974";"248";"338"
"9975";"222";"299"
"9976";"241";"327"
"9977";"379";"529"
"9978";"388";"540"
"9979";"344";"517"
"9980";"165";"227"
"9981";"130";"180"
"9982";"1";"2"
"9983";"315";"429"
"9984";"465";"650"
"9985";"416";"582"
"9986";"409";"569"
"9987";"392";"537"
"9988";"391";"543"
"9989";"423";"573"
"9990";"385";"525"
"9991";"545";"759"
"9992";"558";"779"
"9993";"633";"867"
"9994";"452";"605"
"9995";"410";"546"
"9996";"514";"716"
"9997";"797";"1061"
"9998";"317";"427"
"9999";"169";"234"
"10000";"309";"426"
"10001";"394";"549"
"10002";"420";"585"
"10003";"586";"808"
"10004";"609";"822"
"10005";"506";"695"
"10006";"437";"607"
"10007";"516";"707"
"10008";"426";"580"
"10009";"316";"429"
"10010";"293";"397"
"10011";"414";"561"
"10012";"368";"504"
"10013";"472";"610"
"10014";"440";"555"
"10015";"770";"1012"
"10016";"337";"408"
"10017";"307";"386"
"10018";"1188";"1604"
"10019";"1131";"1527"
"10020";"1085";"1469"
"10021";"1022";"1363"
"10022";"1241";"1682"
"10023";"1208";"1635"
"10024";"467";"623"
"10025";"157";"210"
"10026";"128";"172"
"10027";"173";"243"
"10028";"194";"266"
"10029";"228";"317"
"10030";"312";"424"
"10031";"248";"340"
"10032";"441";"583"
"10033";"238";"326"
"10034";"316";"412"
"10035";"200";"250"
"10036";"53";"82"
"10037";"175";"250"
"10038";"480";"622"
"10039";"217";"289"
"10040";"583";"773"
"10041";"446";"595"
"10042";"702";"951"
"10043";"681";"919"
"10044";"506";"685"
"10045";"535";"723"
"10046";"463";"623"
"10047";"324";"442"
"10048";"318";"442"
"10049";"586";"808"
"10050";"512";"703"
"10051";"478";"652"
"10052";"247";"341"
"10053";"228";"315"
"10054";"162";"221"
